AP890101-0014 2:0.26444723618090454 13:0.21168341708542712 9:0.16896984924623115 18:0.11871859296482412 15:0.05339195979899498 17:0.04585427135678392 8:0.04585427135678392 14:0.025753768844221106 1:0.023241206030150754 11:0.008165829145728644 16:0.008165829145728644 5:0.008165829145728644 0:0.005653266331658292 3:0.00314070351758794 7:0.00314070351758794 10:0.00314070351758794 12:6.28140703517588E-4 19:6.28140703517588E-4 4:6.28140703517588E-4 6:6.28140703517588E-4
AP890629-0288 10:0.4991408934707904 6:0.2345360824742268 1:0.07302405498281787 18:0.0627147766323024 11:0.0352233676975945 7:0.02491408934707904 12:0.014604810996563574 15:0.014604810996563574 0:0.011168384879725086 19:0.007731958762886598 2:0.007731958762886598 4:0.00429553264604811 8:0.00429553264604811 13:8.59106529209622E-4 14:8.59106529209622E-4 16:8.59106529209622E-4 17:8.59106529209622E-4 3:8.59106529209622E-4 5:8.59106529209622E-4 9:8.59106529209622E-4
AP890630-0153 2:0.34523809523809523 14:0.24047619047619048 17:0.16428571428571428 9:0.09761904761904762 0:0.04047619047619048 11:0.02142857142857143 19:0.02142857142857143 8:0.02142857142857143 15:0.011904761904761904 18:0.011904761904761904 12:0.002380952380952381 13:0.002380952380952381 16:0.002380952380952381 1:0.002380952380952381 3:0.002380952380952381 4:0.002380952380952381 5:0.002380952380952381 6:0.002380952380952381 7:0.002380952380952381 10:0.002380952380952381
AP890630-0167 9:0.35076045627376423 13:0.2671102661596958 17:0.14163498098859315 4:0.1150190114068441 15:0.05038022813688213 14:0.03136882129277566 18:0.008555133079847909 0:0.008555133079847909 5:0.008555133079847909 8:0.008555133079847909 11:9.505703422053232E-4 12:9.505703422053232E-4 16:9.505703422053232E-4 19:9.505703422053232E-4 1:9.505703422053232E-4 2:9.505703422053232E-4 3:9.505703422053232E-4 6:9.505703422053232E-4 7:9.505703422053232E-4 10:9.505703422053232E-4
AP890630-0217 10:0.2340909090909091 6:0.20075757575757575 18:0.1856060606060606 1:0.1159090909090909 5:0.07045454545454545 0:0.055303030303030305 8:0.04318181818181818 16:0.02196969696969697 4:0.02196969696969697 12:0.012878787878787878 7:0.012878787878787878 11:0.009848484848484848 3:0.006818181818181818 14:0.003787878787878788 13:7.575757575757576E-4 15:7.575757575757576E-4 17:7.575757575757576E-4 19:7.575757575757576E-4 2:7.575757575757576E-4 9:7.575757575757576E-4
AP890701-0028 2:0.4785031847133758 18:0.125 4:0.11863057324840764 3:0.08996815286624203 7:0.035828025477707005 9:0.035828025477707005 19:0.019904458598726114 6:0.019904458598726114 13:0.016719745222929936 12:0.010350318471337579 14:0.010350318471337579 0:0.010350318471337579 1:0.010350318471337579 15:0.007165605095541401 17:0.003980891719745223 8:0.003980891719745223 11:7.961783439490446E-4 16:7.961783439490446E-4 5:7.961783439490446E-4 10:7.961783439490446E-4
AP890701-0132 12:0.724910394265233 9:0.10483870967741936 18:0.09408602150537634 19:0.033154121863799284 1:0.015232974910394265 17:0.011648745519713262 15:0.004480286738351254 11:8.960573476702509E-4 13:8.960573476702509E-4 14:8.960573476702509E-4 16:8.960573476702509E-4 0:8.960573476702509E-4 2:8.960573476702509E-4 3:8.960573476702509E-4 4:8.960573476702509E-4 5:8.960573476702509E-4 6:8.960573476702509E-4 7:8.960573476702509E-4 8:8.960573476702509E-4 10:8.960573476702509E-4
AP890702-0035 5:0.3407258064516129 3:0.16330645161290322 18:0.14717741935483872 15:0.12298387096774194 16:0.11491935483870967 13:0.034274193548387094 11:0.018145161290322582 2:0.018145161290322582 10:0.018145161290322582 12:0.0020161290322580645 14:0.0020161290322580645 17:0.0020161290322580645 19:0.0020161290322580645 0:0.0020161290322580645 1:0.0020161290322580645 4:0.0020161290322580645 6:0.0020161290322580645 7:0.0020161290322580645 8:0.0020161290322580645 9:0.0020161290322580645
AP890703-0111 12:0.8475433526011561 18:0.041184971098265896 17:0.03829479768786127 9:0.029624277456647398 1:0.018063583815028903 14:0.0036127167630057803 5:0.0036127167630057803 7:0.0036127167630057803 8:0.0036127167630057803 10:0.0036127167630057803 11:7.22543352601156E-4 13:7.22543352601156E-4 15:7.22543352601156E-4 16:7.22543352601156E-4 19:7.22543352601156E-4 0:7.22543352601156E-4 2:7.22543352601156E-4 3:7.22543352601156E-4 4:7.22543352601156E-4 6:7.22543352601156E-4
AP890703-0201 12:0.8464506172839507 18:0.04398148148148148 9:0.03780864197530864 1:0.031635802469135804 17:0.013117283950617283 2:0.010030864197530864 14:0.0038580246913580245 8:0.0038580246913580245 11:7.716049382716049E-4 13:7.716049382716049E-4 15:7.716049382716049E-4 16:7.716049382716049E-4 19:7.716049382716049E-4 0:7.716049382716049E-4 3:7.716049382716049E-4 4:7.716049382716049E-4 5:7.716049382716049E-4 6:7.716049382716049E-4 7:7.716049382716049E-4 10:7.716049382716049E-4
AP890703-0204 15:0.4047085201793722 19:0.3374439461883408 12:0.07286995515695067 13:0.05493273542600897 9:0.03699551569506727 16:0.01905829596412556 18:0.01905829596412556 10:0.01905829596412556 2:0.014573991031390135 3:0.005605381165919282 4:0.005605381165919282 11:0.0011210762331838565 14:0.0011210762331838565 17:0.0011210762331838565 0:0.0011210762331838565 1:0.0011210762331838565 5:0.0011210762331838565 6:0.0011210762331838565 7:0.0011210762331838565 8:0.0011210762331838565
AP890704-0150 12:0.5636272545090181 18:0.22094188376753507 15:0.05260521042084168 13:0.05060120240480962 17:0.042585170340681364 3:0.020541082164328657 6:0.020541082164328657 16:0.012525050100200401 11:0.00250501002004008 14:0.00250501002004008 2:0.00250501002004008 7:0.00250501002004008 9:0.00250501002004008 19:5.01002004008016E-4 0:5.01002004008016E-4 1:5.01002004008016E-4 4:5.01002004008016E-4 5:5.01002004008016E-4 8:5.01002004008016E-4 10:5.01002004008016E-4
AP890705-0212 17:0.5464876033057852 10:0.29855371900826444 9:0.06301652892561983 6:0.025826446280991736 14:0.01756198347107438 11:0.009297520661157025 1:0.009297520661157025 8:0.009297520661157025 15:0.005165289256198347 7:0.005165289256198347 12:0.0010330578512396695 13:0.0010330578512396695 16:0.0010330578512396695 18:0.0010330578512396695 19:0.0010330578512396695 0:0.0010330578512396695 2:0.0010330578512396695 3:0.0010330578512396695 4:0.0010330578512396695 5:0.0010330578512396695
AP890706-0069 13:0.19560185185185186 17:0.1400462962962963 2:0.13078703703703703 9:0.11226851851851852 19:0.10300925925925926 8:0.07523148148148148 14:0.061342592592592594 6:0.047453703703703706 11:0.04282407407407408 10:0.03819444444444445 7:0.024305555555555556 3:0.019675925925925927 12:0.0011574074074074073 15:0.0011574074074074073 16:0.0011574074074074073 18:0.0011574074074074073 0:0.0011574074074074073 1:0.0011574074074074073 4:0.0011574074074074073 5:0.0011574074074074073
AP890706-0179 12:0.7119565217391305 9:0.07841614906832298 18:0.06909937888198758 17:0.059782608695652176 11:0.03183229813664596 0:0.010093167701863354 19:0.006987577639751553 1:0.006987577639751553 7:0.006987577639751553 16:0.0038819875776397515 5:0.0038819875776397515 6:0.0038819875776397515 13:7.763975155279503E-4 14:7.763975155279503E-4 15:7.763975155279503E-4 2:7.763975155279503E-4 3:7.763975155279503E-4 4:7.763975155279503E-4 8:7.763975155279503E-4 10:7.763975155279503E-4
AP890707-0017 7:0.30941358024691357 9:0.20756172839506173 17:0.15817901234567902 10:0.0779320987654321 4:0.07484567901234568 15:0.05941358024691358 8:0.034722222222222224 0:0.022376543209876542 14:0.016203703703703703 18:0.013117283950617283 11:0.006944444444444444 2:0.006944444444444444 5:0.006944444444444444 12:7.716049382716049E-4 13:7.716049382716049E-4 16:7.716049382716049E-4 19:7.716049382716049E-4 1:7.716049382716049E-4 3:7.716049382716049E-4 6:7.716049382716049E-4
AP890707-0151 15:0.3346354166666667 4:0.15755208333333334 1:0.14713541666666666 9:0.13151041666666666 18:0.10546875 0:0.053385416666666664 7:0.037760416666666664 11:0.006510416666666667 12:0.006510416666666667 14:0.006510416666666667 13:0.0013020833333333333 16:0.0013020833333333333 17:0.0013020833333333333 19:0.0013020833333333333 2:0.0013020833333333333 3:0.0013020833333333333 5:0.0013020833333333333 6:0.0013020833333333333 8:0.0013020833333333333 10:0.0013020833333333333
AP890707-0162 3:0.45018281535648996 18:0.1540219378427788 13:0.06992687385740402 0:0.06992687385740402 15:0.058957952468007314 17:0.04616087751371115 16:0.03153564899451554 9:0.029707495429616086 1:0.026051188299817184 2:0.018738574040219377 12:0.016910420475319928 19:0.007769652650822669 4:0.007769652650822669 10:0.005941499085923218 8:0.004113345521023766 11:4.570383912248629E-4 14:4.570383912248629E-4 5:4.570383912248629E-4 6:4.570383912248629E-4 7:4.570383912248629E-4
AP890707-0183 7:0.2071150097465887 18:0.17007797270955166 4:0.1388888888888889 16:0.10185185185185185 1:0.04922027290448343 10:0.04922027290448343 0:0.047270955165692005 19:0.041423001949317736 17:0.03752436647173489 12:0.03557504873294347 15:0.03167641325536062 5:0.0297270955165692 9:0.0297270955165692 11:0.008284600389863547 13:0.008284600389863547 3:0.006335282651072124 14:0.0043859649122807015 8:0.0024366471734892786 2:4.873294346978557E-4 6:4.873294346978557E-4
AP890707-0256 6:0.6578389830508474 18:0.07733050847457627 2:0.06885593220338983 9:0.05614406779661017 10:0.05614406779661017 8:0.04766949152542373 15:0.013771186440677966 12:0.005296610169491525 1:0.005296610169491525 11:0.001059322033898305 13:0.001059322033898305 14:0.001059322033898305 16:0.001059322033898305 17:0.001059322033898305 19:0.001059322033898305 0:0.001059322033898305 3:0.001059322033898305 4:0.001059322033898305 5:0.001059322033898305 7:0.001059322033898305
AP890708-0083 19:0.6395089285714286 18:0.17522321428571427 12:0.0546875 6:0.036830357142857144 9:0.036830357142857144 2:0.0234375 13:0.005580357142857143 15:0.005580357142857143 16:0.005580357142857143 0:0.005580357142857143 11:0.0011160714285714285 14:0.0011160714285714285 17:0.0011160714285714285 1:0.0011160714285714285 3:0.0011160714285714285 4:0.0011160714285714285 5:0.0011160714285714285 7:0.0011160714285714285 8:0.0011160714285714285 10:0.0011160714285714285
AP890709-0034 18:0.3299373040752351 4:0.27037617554858934 9:0.15125391849529782 0:0.054075235109717866 12:0.050940438871473356 14:0.04780564263322884 2:0.028996865203761754 15:0.016457680250783698 3:0.013322884012539185 19:0.01018808777429467 17:0.007053291536050157 16:0.003918495297805642 1:0.003918495297805642 5:0.003918495297805642 6:0.003918495297805642 11:7.836990595611285E-4 13:7.836990595611285E-4 7:7.836990595611285E-4 8:7.836990595611285E-4 10:7.836990595611285E-4
AP890709-0067 17:0.43666666666666665 10:0.18333333333333332 6:0.09888888888888889 18:0.09444444444444444 9:0.04111111111111111 12:0.027777777777777776 13:0.027777777777777776 4:0.023333333333333334 15:0.01 0:0.01 1:0.01 5:0.01 7:0.01 19:0.005555555555555556 8:0.005555555555555556 11:0.0011111111111111111 14:0.0011111111111111111 16:0.0011111111111111111 2:0.0011111111111111111 3:0.0011111111111111111
AP890710-0011 12:0.5576152304609219 18:0.20891783567134267 13:0.06062124248496994 15:0.06062124248496994 17:0.048597194388777555 3:0.014529058116232466 10:0.014529058116232466 16:0.012525050100200401 1:0.006513026052104208 2:0.0045090180360721445 6:0.0045090180360721445 14:0.00250501002004008 11:5.01002004008016E-4 19:5.01002004008016E-4 0:5.01002004008016E-4 4:5.01002004008016E-4 5:5.01002004008016E-4 7:5.01002004008016E-4 8:5.01002004008016E-4 9:5.01002004008016E-4
AP890710-0158 12:0.8185714285714286 18:0.06428571428571428 9:0.05285714285714286 4:0.012857142857142857 7:0.012857142857142857 19:0.007142857142857143 0:0.007142857142857143 2:0.007142857142857143 11:0.0014285714285714286 13:0.0014285714285714286 14:0.0014285714285714286 15:0.0014285714285714286 16:0.0014285714285714286 17:0.0014285714285714286 1:0.0014285714285714286 3:0.0014285714285714286 5:0.0014285714285714286 6:0.0014285714285714286 8:0.0014285714285714286 10:0.0014285714285714286
AP890710-0176 2:0.5005813953488372 9:0.11918604651162791 11:0.07965116279069767 17:0.061046511627906974 0:0.05406976744186046 15:0.051744186046511625 18:0.051744186046511625 13:0.035465116279069765 14:0.01918604651162791 1:0.009883720930232558 16:0.007558139534883721 3:0.005232558139534884 12:5.813953488372093E-4 19:5.813953488372093E-4 4:5.813953488372093E-4 5:5.813953488372093E-4 6:5.813953488372093E-4 7:5.813953488372093E-4 8:5.813953488372093E-4 10:5.813953488372093E-4
AP890710-0191 0:0.3700284090909091 18:0.35582386363636365 12:0.07457386363636363 1:0.07173295454545454 2:0.03196022727272727 10:0.0234375 4:0.01775568181818182 14:0.014914772727272728 3:0.014914772727272728 13:0.006392045454545455 17:0.006392045454545455 6:0.006392045454545455 11:7.102272727272727E-4 15:7.102272727272727E-4 16:7.102272727272727E-4 19:7.102272727272727E-4 5:7.102272727272727E-4 7:7.102272727272727E-4 8:7.102272727272727E-4 9:7.102272727272727E-4
AP890711-0022 2:0.5074468085106383 0:0.1202127659574468 18:0.11595744680851064 9:0.07340425531914893 11:0.047872340425531915 17:0.039361702127659576 16:0.022340425531914895 15:0.018085106382978722 7:0.018085106382978722 1:0.013829787234042552 13:0.005319148936170213 14:0.005319148936170213 4:0.005319148936170213 12:0.0010638297872340426 19:0.0010638297872340426 3:0.0010638297872340426 5:0.0010638297872340426 6:0.0010638297872340426 8:0.0010638297872340426 10:0.0010638297872340426
AP890711-0081 19:0.5436507936507936 16:0.21031746031746032 2:0.0992063492063492 18:0.03571428571428571 15:0.01984126984126984 5:0.01984126984126984 8:0.01984126984126984 11:0.003968253968253968 12:0.003968253968253968 13:0.003968253968253968 14:0.003968253968253968 17:0.003968253968253968 0:0.003968253968253968 1:0.003968253968253968 3:0.003968253968253968 4:0.003968253968253968 6:0.003968253968253968 7:0.003968253968253968 9:0.003968253968253968 10:0.003968253968253968
AP890712-0001 4:0.475 9:0.24021739130434783 18:0.11413043478260869 19:0.057608695652173914 16:0.035869565217391305 17:0.02717391304347826 10:0.014130434782608696 13:0.009782608695652175 15:0.009782608695652175 6:0.005434782608695652 11:0.0010869565217391304 12:0.0010869565217391304 14:0.0010869565217391304 0:0.0010869565217391304 1:0.0010869565217391304 2:0.0010869565217391304 3:0.0010869565217391304 5:0.0010869565217391304 7:0.0010869565217391304 8:0.0010869565217391304
AP890712-0020 4:0.3441780821917808 9:0.1523972602739726 17:0.125 2:0.10445205479452055 18:0.07705479452054795 0:0.04965753424657534 15:0.04280821917808219 12:0.02226027397260274 13:0.02226027397260274 1:0.015410958904109588 8:0.015410958904109588 11:0.008561643835616438 19:0.008561643835616438 14:0.0017123287671232876 16:0.0017123287671232876 3:0.0017123287671232876 5:0.0017123287671232876 6:0.0017123287671232876 7:0.0017123287671232876 10:0.0017123287671232876
AP890712-0024 2:0.492603550295858 9:0.14349112426035504 18:0.10798816568047337 4:0.10798816568047337 13:0.03698224852071006 3:0.03106508875739645 16:0.02514792899408284 6:0.02514792899408284 1:0.0073964497041420114 10:0.0073964497041420114 11:0.0014792899408284023 12:0.0014792899408284023 14:0.0014792899408284023 15:0.0014792899408284023 17:0.0014792899408284023 19:0.0014792899408284023 0:0.0014792899408284023 5:0.0014792899408284023 7:0.0014792899408284023 8:0.0014792899408284023
AP890712-0071 2:0.3830357142857143 18:0.21875 4:0.11517857142857142 9:0.07232142857142858 12:0.05803571428571429 3:0.05089285714285714 15:0.04017857142857143 16:0.015178571428571428 13:0.011607142857142858 1:0.011607142857142858 10:0.008035714285714285 5:0.004464285714285714 7:0.004464285714285714 11:8.928571428571428E-4 14:8.928571428571428E-4 17:8.928571428571428E-4 19:8.928571428571428E-4 0:8.928571428571428E-4 6:8.928571428571428E-4 8:8.928571428571428E-4
AP890712-0207 12:0.7639802631578947 18:0.109375 9:0.03700657894736842 1:0.023848684210526317 15:0.02055921052631579 3:0.013980263157894737 13:0.007401315789473684 10:0.007401315789473684 11:0.004111842105263158 6:0.004111842105263158 14:8.223684210526315E-4 16:8.223684210526315E-4 17:8.223684210526315E-4 19:8.223684210526315E-4 0:8.223684210526315E-4 2:8.223684210526315E-4 4:8.223684210526315E-4 5:8.223684210526315E-4 7:8.223684210526315E-4 8:8.223684210526315E-4
AP890712-0251 8:0.36736334405144694 17:0.3512861736334405 9:0.1197749196141479 6:0.06832797427652733 15:0.03938906752411576 16:0.01045016077170418 4:0.01045016077170418 19:0.007234726688102894 3:0.007234726688102894 0:0.0040192926045016075 1:0.0040192926045016075 2:0.0040192926045016075 11:8.038585209003215E-4 12:8.038585209003215E-4 13:8.038585209003215E-4 14:8.038585209003215E-4 18:8.038585209003215E-4 5:8.038585209003215E-4 7:8.038585209003215E-4 10:8.038585209003215E-4
AP890712-0272 8:0.5192307692307693 9:0.23717948717948717 6:0.1346153846153846 10:0.026923076923076925 17:0.021794871794871794 19:0.016666666666666666 18:0.011538461538461539 1:0.011538461538461539 7:0.00641025641025641 11:0.001282051282051282 12:0.001282051282051282 13:0.001282051282051282 14:0.001282051282051282 15:0.001282051282051282 16:0.001282051282051282 0:0.001282051282051282 2:0.001282051282051282 3:0.001282051282051282 4:0.001282051282051282 5:0.001282051282051282
AP890712-0284 17:0.4156050955414013 10:0.17993630573248406 9:0.15445859872611464 11:0.09076433121019108 2:0.0589171974522293 8:0.03343949044585987 14:0.020700636942675158 15:0.014331210191082803 5:0.007961783439490446 6:0.007961783439490446 12:0.0015923566878980893 13:0.0015923566878980893 16:0.0015923566878980893 18:0.0015923566878980893 19:0.0015923566878980893 0:0.0015923566878980893 1:0.0015923566878980893 3:0.0015923566878980893 4:0.0015923566878980893 7:0.0015923566878980893
AP890713-0306 10:0.7645454545454545 11:0.08818181818181818 6:0.05181818181818182 4:0.04090909090909091 18:0.011818181818181818 3:0.011818181818181818 9:0.008181818181818182 12:0.004545454545454545 1:0.004545454545454545 2:0.004545454545454545 13:9.090909090909091E-4 14:9.090909090909091E-4 15:9.090909090909091E-4 16:9.090909090909091E-4 17:9.090909090909091E-4 19:9.090909090909091E-4 0:9.090909090909091E-4 5:9.090909090909091E-4 7:9.090909090909091E-4 8:9.090909090909091E-4
AP890714-0004 17:0.3383977900552486 2:0.1781767955801105 0:0.1505524861878453 9:0.10082872928176796 10:0.08977900552486189 11:0.062154696132596686 14:0.023480662983425413 12:0.012430939226519336 13:0.012430939226519336 18:0.012430939226519336 7:0.006906077348066298 15:0.0013812154696132596 16:0.0013812154696132596 19:0.0013812154696132596 1:0.0013812154696132596 3:0.0013812154696132596 4:0.0013812154696132596 5:0.0013812154696132596 6:0.0013812154696132596 8:0.0013812154696132596
