AP890103-0012 8:0.21118421052631578 11:0.1875 12:0.17171052631578948 17:0.11644736842105263 9:0.09013157894736842 15:0.05592105263157895 16:0.0506578947368421 2:0.04276315789473684 4:0.021710526315789475 5:0.01381578947368421 13:0.008552631578947369 3:0.008552631578947369 19:0.0059210526315789476 6:0.0059210526315789476 14:0.003289473684210526 1:0.003289473684210526 18:6.578947368421052E-4 0:6.578947368421052E-4 7:6.578947368421052E-4 10:6.578947368421052E-4
AP890627-0186 17:0.7443693693693694 9:0.14527027027027026 5:0.05067567567567568 11:0.01463963963963964 15:0.010135135135135136 1:0.010135135135135136 14:0.00563063063063063 0:0.00563063063063063 12:0.0011261261261261261 13:0.0011261261261261261 16:0.0011261261261261261 18:0.0011261261261261261 19:0.0011261261261261261 2:0.0011261261261261261 3:0.0011261261261261261 4:0.0011261261261261261 6:0.0011261261261261261 7:0.0011261261261261261 8:0.0011261261261261261 10:0.0011261261261261261
AP890628-0075 15:0.6483990147783252 9:0.08928571428571429 14:0.07943349753694581 11:0.062192118226600986 16:0.042487684729064036 19:0.02770935960591133 7:0.020320197044334975 8:0.01293103448275862 17:0.008004926108374385 13:0.003078817733990148 12:6.157635467980296E-4 18:6.157635467980296E-4 0:6.157635467980296E-4 1:6.157635467980296E-4 2:6.157635467980296E-4 3:6.157635467980296E-4 4:6.157635467980296E-4 5:6.157635467980296E-4 6:6.157635467980296E-4 10:6.157635467980296E-4
AP890628-0085 4:0.16294117647058823 12:0.12058823529411765 11:0.10882352941176471 8:0.10647058823529412 9:0.10176470588235294 0:0.09470588235294118 15:0.09 19:0.05941176470588235 14:0.054705882352941174 6:0.05 3:0.028823529411764706 17:0.007647058823529412 2:0.005294117647058823 5:0.005294117647058823 13:5.88235294117647E-4 16:5.88235294117647E-4 18:5.88235294117647E-4 1:5.88235294117647E-4 7:5.88235294117647E-4 10:5.88235294117647E-4
AP890628-0092 4:0.6509009009009009 6:0.11936936936936937 18:0.09234234234234234 8:0.02927927927927928 9:0.02927927927927928 11:0.02027027027027027 14:0.01126126126126126 19:0.01126126126126126 3:0.01126126126126126 12:0.0022522522522522522 13:0.0022522522522522522 15:0.0022522522522522522 16:0.0022522522522522522 17:0.0022522522522522522 0:0.0022522522522522522 1:0.0022522522522522522 2:0.0022522522522522522 5:0.0022522522522522522 7:0.0022522522522522522 10:0.0022522522522522522
AP890628-0094 19:0.35407239819004527 11:0.2409502262443439 15:0.12782805429864252 3:0.11877828054298642 6:0.05090497737556561 9:0.02828054298642534 1:0.023755656108597284 12:0.014705882352941176 4:0.014705882352941176 18:0.005656108597285068 5:0.005656108597285068 7:0.005656108597285068 13:0.0011312217194570137 14:0.0011312217194570137 16:0.0011312217194570137 17:0.0011312217194570137 0:0.0011312217194570137 2:0.0011312217194570137 8:0.0011312217194570137 10:0.0011312217194570137
AP890628-0130 4:0.6833333333333333 18:0.11296296296296296 9:0.07592592592592592 6:0.046296296296296294 10:0.024074074074074074 11:0.009259259259259259 13:0.009259259259259259 14:0.009259259259259259 3:0.009259259259259259 12:0.001851851851851852 15:0.001851851851851852 16:0.001851851851851852 17:0.001851851851851852 19:0.001851851851851852 0:0.001851851851851852 1:0.001851851851851852 2:0.001851851851851852 5:0.001851851851851852 7:0.001851851851851852 8:0.001851851851851852
AP890628-0167 13:0.41243654822335024 9:0.2296954314720812 11:0.05710659898477157 1:0.05710659898477157 5:0.05203045685279188 6:0.03680203045685279 16:0.031725888324873094 0:0.0266497461928934 4:0.0266497461928934 10:0.021573604060913704 14:0.011421319796954314 17:0.011421319796954314 3:0.011421319796954314 19:0.006345177664974619 12:0.0012690355329949238 15:0.0012690355329949238 18:0.0012690355329949238 2:0.0012690355329949238 7:0.0012690355329949238 8:0.0012690355329949238
AP890629-0123 11:0.2127329192546584 8:0.18788819875776397 9:0.17546583850931677 14:0.11956521739130435 0:0.11956521739130435 7:0.06366459627329192 18:0.03881987577639751 6:0.03260869565217391 16:0.013975155279503106 12:0.007763975155279503 15:0.007763975155279503 17:0.007763975155279503 13:0.0015527950310559005 19:0.0015527950310559005 1:0.0015527950310559005 2:0.0015527950310559005 3:0.0015527950310559005 4:0.0015527950310559005 5:0.0015527950310559005 10:0.0015527950310559005
AP890629-0182 15:0.5074404761904762 4:0.15029761904761904 9:0.14434523809523808 19:0.12053571428571429 11:0.043154761904761904 12:0.00744047619047619 16:0.00744047619047619 13:0.001488095238095238 14:0.001488095238095238 17:0.001488095238095238 18:0.001488095238095238 0:0.001488095238095238 1:0.001488095238095238 2:0.001488095238095238 3:0.001488095238095238 5:0.001488095238095238 6:0.001488095238095238 7:0.001488095238095238 8:0.001488095238095238 10:0.001488095238095238
AP890629-0210 17:0.5735294117647058 9:0.15557275541795665 11:0.08126934984520123 2:0.04721362229102167 14:0.02863777089783282 0:0.02244582043343653 12:0.01934984520123839 15:0.016253869969040248 16:0.016253869969040248 13:0.010061919504643963 3:0.010061919504643963 7:0.00696594427244582 6:0.003869969040247678 8:0.003869969040247678 18:7.739938080495357E-4 19:7.739938080495357E-4 1:7.739938080495357E-4 4:7.739938080495357E-4 5:7.739938080495357E-4 10:7.739938080495357E-4
AP890629-0218 10:0.5920454545454545 9:0.14204545454545456 16:0.11477272727272728 17:0.03295454545454545 13:0.023863636363636365 0:0.023863636363636365 4:0.019318181818181818 2:0.014772727272727272 12:0.010227272727272727 5:0.010227272727272727 7:0.005681818181818182 11:0.0011363636363636363 14:0.0011363636363636363 15:0.0011363636363636363 18:0.0011363636363636363 19:0.0011363636363636363 1:0.0011363636363636363 3:0.0011363636363636363 6:0.0011363636363636363 8:0.0011363636363636363
AP890630-0122 16:0.47647849462365593 9:0.17809139784946237 11:0.12432795698924731 5:0.1028225806451613 6:0.043682795698924734 15:0.02217741935483871 12:0.019489247311827957 7:0.0114247311827957 0:0.008736559139784945 2:0.003360215053763441 3:0.003360215053763441 13:6.720430107526882E-4 14:6.720430107526882E-4 17:6.720430107526882E-4 18:6.720430107526882E-4 19:6.720430107526882E-4 1:6.720430107526882E-4 4:6.720430107526882E-4 8:6.720430107526882E-4 10:6.720430107526882E-4
AP890701-0012 8:0.309375 14:0.171875 11:0.146875 6:0.11770833333333333 9:0.11354166666666667 0:0.10104166666666667 4:0.017708333333333333 16:0.005208333333333333 10:0.005208333333333333 12:0.0010416666666666667 13:0.0010416666666666667 15:0.0010416666666666667 17:0.0010416666666666667 18:0.0010416666666666667 19:0.0010416666666666667 1:0.0010416666666666667 2:0.0010416666666666667 3:0.0010416666666666667 5:0.0010416666666666667 7:0.0010416666666666667
AP890701-0042 16:0.4305555555555556 2:0.13796296296296295 9:0.08611111111111111 11:0.0824074074074074 6:0.05648148148148148 19:0.05277777777777778 1:0.030555555555555555 10:0.026851851851851852 13:0.01574074074074074 5:0.01574074074074074 14:0.012037037037037037 18:0.012037037037037037 3:0.012037037037037037 15:0.008333333333333333 0:0.008333333333333333 17:0.004629629629629629 7:0.004629629629629629 12:9.25925925925926E-4 4:9.25925925925926E-4 8:9.25925925925926E-4
AP890701-0098 16:0.5914855072463768 9:0.2545289855072464 11:0.0806159420289855 5:0.04076086956521739 14:0.008152173913043478 17:0.004528985507246377 19:0.004528985507246377 0:0.004528985507246377 12:9.057971014492754E-4 13:9.057971014492754E-4 15:9.057971014492754E-4 18:9.057971014492754E-4 1:9.057971014492754E-4 2:9.057971014492754E-4 3:9.057971014492754E-4 4:9.057971014492754E-4 6:9.057971014492754E-4 7:9.057971014492754E-4 8:9.057971014492754E-4 10:9.057971014492754E-4
AP890702-0018 10:0.43813559322033896 12:0.14661016949152542 9:0.11610169491525424 6:0.06864406779661017 15:0.06186440677966102 0:0.05508474576271186 1:0.048305084745762714 11:0.044915254237288135 13:0.007627118644067797 16:0.00423728813559322 14:8.47457627118644E-4 17:8.47457627118644E-4 18:8.47457627118644E-4 19:8.47457627118644E-4 2:8.47457627118644E-4 3:8.47457627118644E-4 4:8.47457627118644E-4 5:8.47457627118644E-4 7:8.47457627118644E-4 8:8.47457627118644E-4
AP890703-0119 4:0.5235507246376812 7:0.1105072463768116 9:0.08152173913043478 15:0.06702898550724638 11:0.03804347826086957 12:0.03804347826086957 16:0.03804347826086957 8:0.03804347826086957 18:0.02355072463768116 5:0.016304347826086956 10:0.009057971014492754 13:0.0018115942028985507 14:0.0018115942028985507 17:0.0018115942028985507 19:0.0018115942028985507 0:0.0018115942028985507 1:0.0018115942028985507 2:0.0018115942028985507 3:0.0018115942028985507 6:0.0018115942028985507
AP890703-0157 3:0.28800675675675674 11:0.17989864864864866 15:0.15625 9:0.11570945945945946 16:0.09543918918918919 8:0.041385135135135136 5:0.024493243243243243 6:0.017736486486486486 18:0.014358108108108109 4:0.014358108108108109 13:0.01097972972972973 17:0.01097972972972973 1:0.01097972972972973 12:0.007601351351351352 2:0.004222972972972973 10:0.004222972972972973 14:8.445945945945946E-4 19:8.445945945945946E-4 0:8.445945945945946E-4 7:8.445945945945946E-4
AP890703-0227 16:0.42720588235294116 9:0.1889705882352941 5:0.09191176470588236 14:0.05661764705882353 17:0.04485294117647059 15:0.03897058823529412 11:0.03602941176470588 6:0.03308823529411765 10:0.03308823529411765 2:0.030147058823529412 12:0.0125 13:7.352941176470588E-4 18:7.352941176470588E-4 19:7.352941176470588E-4 0:7.352941176470588E-4 1:7.352941176470588E-4 3:7.352941176470588E-4 4:7.352941176470588E-4 7:7.352941176470588E-4 8:7.352941176470588E-4
AP890703-0240 8:0.4524336283185841 3:0.1426991150442478 14:0.1161504424778761 0:0.049778761061946904 11:0.04092920353982301 9:0.04092920353982301 12:0.03650442477876106 19:0.032079646017699116 4:0.02765486725663717 16:0.014380530973451327 10:0.014380530973451327 15:0.00995575221238938 13:0.0055309734513274336 17:0.0055309734513274336 2:0.0055309734513274336 18:0.0011061946902654867 1:0.0011061946902654867 5:0.0011061946902654867 6:0.0011061946902654867 7:0.0011061946902654867
AP890703-0241 8:0.4563829787234043 6:0.16276595744680852 16:0.09042553191489362 9:0.06914893617021277 5:0.043617021276595745 19:0.039361702127659576 7:0.039361702127659576 1:0.022340425531914895 3:0.018085106382978722 4:0.018085106382978722 15:0.009574468085106383 2:0.009574468085106383 13:0.005319148936170213 0:0.005319148936170213 10:0.005319148936170213 11:0.0010638297872340426 12:0.0010638297872340426 14:0.0010638297872340426 17:0.0010638297872340426 18:0.0010638297872340426
AP890704-0012 0:0.33052434456928836 11:0.14325842696629212 9:0.12827715355805244 16:0.10205992509363296 7:0.08333333333333333 14:0.07584269662921349 15:0.05711610486891386 12:0.042134831460674156 17:0.008426966292134831 2:0.008426966292134831 5:0.0046816479400749065 6:0.0046816479400749065 10:0.0046816479400749065 13:9.363295880149813E-4 18:9.363295880149813E-4 19:9.363295880149813E-4 1:9.363295880149813E-4 3:9.363295880149813E-4 4:9.363295880149813E-4 8:9.363295880149813E-4
AP890704-0024 6:0.2828185328185328 16:0.15926640926640925 11:0.13996138996138996 9:0.13996138996138996 2:0.10135135135135136 5:0.08204633204633205 12:0.0472972972972973 1:0.02413127413127413 15:0.004826254826254826 19:0.004826254826254826 0:0.004826254826254826 13:9.652509652509653E-4 14:9.652509652509653E-4 17:9.652509652509653E-4 18:9.652509652509653E-4 3:9.652509652509653E-4 4:9.652509652509653E-4 7:9.652509652509653E-4 8:9.652509652509653E-4 10:9.652509652509653E-4
AP890704-0062 16:0.5892282958199357 9:0.17443729903536978 17:0.07154340836012862 12:0.05546623794212219 11:0.0297427652733119 5:0.0297427652733119 0:0.02009646302250804 14:0.016881028938906754 7:0.0040192926045016075 13:8.038585209003215E-4 15:8.038585209003215E-4 18:8.038585209003215E-4 19:8.038585209003215E-4 1:8.038585209003215E-4 2:8.038585209003215E-4 3:8.038585209003215E-4 4:8.038585209003215E-4 6:8.038585209003215E-4 8:8.038585209003215E-4 10:8.038585209003215E-4
AP890705-0004 16:0.5816532258064516 2:0.21875 9:0.057459677419354836 6:0.04133064516129032 13:0.03326612903225806 7:0.03326612903225806 15:0.01310483870967742 11:0.005040322580645161 3:0.005040322580645161 12:0.0010080645161290322 14:0.0010080645161290322 17:0.0010080645161290322 18:0.0010080645161290322 19:0.0010080645161290322 0:0.0010080645161290322 1:0.0010080645161290322 4:0.0010080645161290322 5:0.0010080645161290322 8:0.0010080645161290322 10:0.0010080645161290322
AP890705-0035 16:0.5431818181818182 2:0.1553030303030303 9:0.0946969696969697 15:0.055303030303030305 10:0.04924242424242424 3:0.03106060606060606 11:0.015909090909090907 13:0.015909090909090907 6:0.012878787878787878 8:0.009848484848484848 17:0.006818181818181818 1:0.003787878787878788 12:7.575757575757576E-4 14:7.575757575757576E-4 18:7.575757575757576E-4 19:7.575757575757576E-4 0:7.575757575757576E-4 4:7.575757575757576E-4 5:7.575757575757576E-4 7:7.575757575757576E-4
AP890705-0119 16:0.5019181585677749 9:0.25895140664961636 17:0.08759590792838874 14:0.03900255754475703 6:0.021099744245524295 1:0.01854219948849105 8:0.01854219948849105 11:0.0159846547314578 7:0.013427109974424553 12:0.008312020460358057 18:0.00319693094629156 0:0.00319693094629156 5:0.00319693094629156 10:0.00319693094629156 13:6.393861892583121E-4 15:6.393861892583121E-4 19:6.393861892583121E-4 2:6.393861892583121E-4 3:6.393861892583121E-4 4:6.393861892583121E-4
AP890706-0065 14:0.4307909604519774 11:0.1765536723163842 0:0.09745762711864407 4:0.08615819209039548 8:0.08615819209039548 9:0.05790960451977401 15:0.018361581920903956 7:0.018361581920903956 17:0.007062146892655367 3:0.007062146892655367 12:0.0014124293785310734 13:0.0014124293785310734 16:0.0014124293785310734 18:0.0014124293785310734 19:0.0014124293785310734 1:0.0014124293785310734 2:0.0014124293785310734 5:0.0014124293785310734 6:0.0014124293785310734 10:0.0014124293785310734
AP890706-0190 5:0.6069711538461539 11:0.11177884615384616 16:0.06850961538461539 2:0.04447115384615385 13:0.030048076923076924 0:0.030048076923076924 6:0.030048076923076924 19:0.025240384615384616 9:0.025240384615384616 17:0.010817307692307692 7:0.006009615384615385 12:0.001201923076923077 14:0.001201923076923077 15:0.001201923076923077 18:0.001201923076923077 1:0.001201923076923077 3:0.001201923076923077 4:0.001201923076923077 8:0.001201923076923077 10:0.001201923076923077
AP890706-0217 3:0.2928954423592493 11:0.16152815013404825 16:0.09986595174262734 9:0.09450402144772117 4:0.07573726541554959 19:0.0596514745308311 15:0.04624664879356569 6:0.03820375335120643 14:0.030160857908847184 5:0.030160857908847184 2:0.01943699731903485 18:0.01675603217158177 7:0.01675603217158177 13:0.006032171581769437 10:0.006032171581769437 1:0.003351206434316354 12:6.702412868632708E-4 17:6.702412868632708E-4 0:6.702412868632708E-4 8:6.702412868632708E-4
AP890707-0185 5:0.48863636363636365 9:0.14892344497607657 11:0.12021531100478469 4:0.060406698564593304 12:0.04844497607655503 13:0.03409090909090909 14:0.026913875598086126 6:0.019736842105263157 2:0.014952153110047847 3:0.010167464114832535 10:0.010167464114832535 15:0.005382775119617225 16:0.005382775119617225 18:0.0029904306220095694 17:5.980861244019139E-4 19:5.980861244019139E-4 0:5.980861244019139E-4 1:5.980861244019139E-4 7:5.980861244019139E-4 8:5.980861244019139E-4
AP890710-0100 11:0.3079268292682927 19:0.19817073170731708 7:0.18597560975609756 9:0.11280487804878049 14:0.06402439024390244 6:0.039634146341463415 5:0.027439024390243903 10:0.027439024390243903 12:0.003048780487804878 13:0.003048780487804878 15:0.003048780487804878 16:0.003048780487804878 17:0.003048780487804878 18:0.003048780487804878 0:0.003048780487804878 1:0.003048780487804878 2:0.003048780487804878 3:0.003048780487804878 4:0.003048780487804878 8:0.003048780487804878
AP890710-0138 2:0.642175572519084 12:0.07729007633587787 5:0.07347328244274809 11:0.05057251908396947 19:0.03148854961832061 15:0.02767175572519084 9:0.02767175572519084 16:0.020038167938931296 13:0.012404580152671756 7:0.012404580152671756 14:0.008587786259541985 0:0.008587786259541985 17:9.541984732824427E-4 18:9.541984732824427E-4 1:9.541984732824427E-4 3:9.541984732824427E-4 4:9.541984732824427E-4 6:9.541984732824427E-4 8:9.541984732824427E-4 10:9.541984732824427E-4
AP890710-0186 8:0.3659695817490494 6:0.09220532319391635 5:0.06939163498098859 7:0.06939163498098859 0:0.05798479087452472 4:0.05798479087452472 11:0.05038022813688213 19:0.04657794676806084 3:0.04657794676806084 14:0.03136882129277566 16:0.027566539923954372 9:0.027566539923954372 18:0.02376425855513308 1:0.02376425855513308 13:0.004752851711026616 12:9.505703422053232E-4 15:9.505703422053232E-4 17:9.505703422053232E-4 2:9.505703422053232E-4 10:9.505703422053232E-4
AP890710-0191 15:0.4552556818181818 11:0.19105113636363635 19:0.12855113636363635 14:0.06321022727272728 9:0.05752840909090909 2:0.0234375 10:0.020596590909090908 4:0.014914772727272728 16:0.012073863636363636 1:0.009232954545454546 12:0.006392045454545455 3:0.006392045454545455 13:0.0035511363636363635 5:0.0035511363636363635 17:7.102272727272727E-4 18:7.102272727272727E-4 0:7.102272727272727E-4 6:7.102272727272727E-4 7:7.102272727272727E-4 8:7.102272727272727E-4
AP890712-0019 4:0.6796875 9:0.13504464285714285 14:0.12165178571428571 11:0.018973214285714284 8:0.014508928571428572 6:0.010044642857142858 5:0.005580357142857143 12:0.0011160714285714285 13:0.0011160714285714285 15:0.0011160714285714285 16:0.0011160714285714285 17:0.0011160714285714285 18:0.0011160714285714285 19:0.0011160714285714285 0:0.0011160714285714285 1:0.0011160714285714285 2:0.0011160714285714285 3:0.0011160714285714285 7:0.0011160714285714285 10:0.0011160714285714285
AP890712-0049 17:0.6514550264550265 9:0.07473544973544974 2:0.0667989417989418 16:0.06415343915343916 11:0.05886243386243386 18:0.02447089947089947 5:0.021825396825396824 0:0.016534391534391533 10:0.008597883597883597 15:0.0033068783068783067 1:0.0033068783068783067 12:6.613756613756613E-4 13:6.613756613756613E-4 14:6.613756613756613E-4 19:6.613756613756613E-4 3:6.613756613756613E-4 4:6.613756613756613E-4 6:6.613756613756613E-4 7:6.613756613756613E-4 8:6.613756613756613E-4
AP890712-0073 7:0.29521276595744683 15:0.17464539007092197 11:0.11436170212765957 9:0.11436170212765957 3:0.08244680851063829 4:0.08244680851063829 14:0.07535460992907801 8:0.018617021276595744 19:0.015070921985815602 0:0.007978723404255319 13:0.004432624113475178 1:0.004432624113475178 5:0.004432624113475178 12:8.865248226950354E-4 16:8.865248226950354E-4 17:8.865248226950354E-4 18:8.865248226950354E-4 2:8.865248226950354E-4 6:8.865248226950354E-4 10:8.865248226950354E-4
