AP890101-0002 0:0.32002457002457 16:0.2905405405405405 12:0.08415233415233415 17:0.07186732186732187 11:0.057125307125307126 10:0.03992628992628992 5:0.032555282555282554 18:0.02764127764127764 19:0.02764127764127764 2:0.017813267813267815 4:0.007985257985257985 1:0.005528255528255528 8:0.005528255528255528 3:0.003071253071253071 6:0.003071253071253071 9:0.003071253071253071 13:6.142506142506142E-4 14:6.142506142506142E-4 15:6.142506142506142E-4 7:6.142506142506142E-4
AP890801-0154 2:0.3003048780487805 3:0.24542682926829268 9:0.22713414634146342 16:0.13567073170731708 7:0.025914634146341462 1:0.019817073170731708 11:0.013719512195121951 12:0.007621951219512195 4:0.007621951219512195 13:0.001524390243902439 14:0.001524390243902439 15:0.001524390243902439 17:0.001524390243902439 18:0.001524390243902439 19:0.001524390243902439 0:0.001524390243902439 5:0.001524390243902439 6:0.001524390243902439 8:0.001524390243902439 10:0.001524390243902439
AP890801-0158 4:0.3013157894736842 2:0.29078947368421054 16:0.13815789473684212 13:0.06447368421052632 9:0.04868421052631579 12:0.04342105263157895 19:0.04342105263157895 3:0.03289473684210526 5:0.011842105263157895 11:0.006578947368421052 15:0.006578947368421052 14:0.0013157894736842105 17:0.0013157894736842105 18:0.0013157894736842105 0:0.0013157894736842105 1:0.0013157894736842105 6:0.0013157894736842105 7:0.0013157894736842105 8:0.0013157894736842105 10:0.0013157894736842105
AP890801-0222 0:0.44313304721030045 16:0.20278969957081544 12:0.18991416309012876 11:0.03540772532188841 19:0.03540772532188841 14:0.022532188841201718 18:0.018240343347639486 7:0.018240343347639486 15:0.009656652360515022 1:0.00536480686695279 3:0.00536480686695279 4:0.00536480686695279 13:0.001072961373390558 17:0.001072961373390558 2:0.001072961373390558 5:0.001072961373390558 6:0.001072961373390558 8:0.001072961373390558 9:0.001072961373390558 10:0.001072961373390558
AP890801-0225 15:0.4683333333333333 1:0.22166666666666668 16:0.215 3:0.035 7:0.021666666666666667 13:0.008333333333333333 8:0.008333333333333333 11:0.0016666666666666668 12:0.0016666666666666668 14:0.0016666666666666668 17:0.0016666666666666668 18:0.0016666666666666668 19:0.0016666666666666668 0:0.0016666666666666668 2:0.0016666666666666668 4:0.0016666666666666668 5:0.0016666666666666668 6:0.0016666666666666668 9:0.0016666666666666668 10:0.0016666666666666668
AP890801-0254 2:0.2813807531380753 3:0.18514644351464435 16:0.13912133891213388 4:0.11401673640167365 12:0.08054393305439331 14:0.0596234309623431 5:0.030334728033472803 8:0.030334728033472803 9:0.02615062761506276 13:0.01778242677824268 0:0.013598326359832637 17:0.005230125523012552 19:0.005230125523012552 10:0.005230125523012552 11:0.0010460251046025104 15:0.0010460251046025104 18:0.0010460251046025104 1:0.0010460251046025104 6:0.0010460251046025104 7:0.0010460251046025104
AP890802-0043 1:0.40335051546391754 4:0.33634020618556704 16:0.11984536082474227 8:0.06829896907216494 9:0.02190721649484536 2:0.01675257731958763 11:0.011597938144329897 3:0.006443298969072165 12:0.001288659793814433 13:0.001288659793814433 14:0.001288659793814433 15:0.001288659793814433 17:0.001288659793814433 18:0.001288659793814433 19:0.001288659793814433 0:0.001288659793814433 5:0.001288659793814433 6:0.001288659793814433 7:0.001288659793814433 10:0.001288659793814433
AP890802-0166 7:0.4298679867986799 16:0.25165016501650167 2:0.17574257425742573 11:0.04702970297029703 6:0.03052805280528053 1:0.027227722772277228 19:0.017326732673267328 12:0.004125412541254125 14:0.004125412541254125 17:0.004125412541254125 13:8.250825082508251E-4 15:8.250825082508251E-4 18:8.250825082508251E-4 0:8.250825082508251E-4 3:8.250825082508251E-4 4:8.250825082508251E-4 5:8.250825082508251E-4 8:8.250825082508251E-4 9:8.250825082508251E-4 10:8.250825082508251E-4
AP890803-0014 7:0.34596774193548385 2:0.22338709677419355 16:0.1879032258064516 1:0.11048387096774194 19:0.049193548387096775 11:0.04596774193548387 6:0.013709677419354839 9:0.007258064516129033 14:0.004032258064516129 4:0.004032258064516129 12:8.064516129032258E-4 13:8.064516129032258E-4 15:8.064516129032258E-4 17:8.064516129032258E-4 18:8.064516129032258E-4 0:8.064516129032258E-4 3:8.064516129032258E-4 5:8.064516129032258E-4 8:8.064516129032258E-4 10:8.064516129032258E-4
AP890803-0069 5:0.44829683698296835 16:0.11496350364963503 15:0.10279805352798053 11:0.09793187347931874 4:0.04927007299270073 1:0.04440389294403893 3:0.029805352798053526 8:0.02737226277372263 10:0.024939172749391728 9:0.022506082725060828 17:0.015206812652068127 14:0.012773722627737226 7:0.005474452554744526 12:6.082725060827251E-4 13:6.082725060827251E-4 18:6.082725060827251E-4 19:6.082725060827251E-4 0:6.082725060827251E-4 2:6.082725060827251E-4 6:6.082725060827251E-4
AP890803-0137 6:0.8204918032786885 16:0.08278688524590164 19:0.030327868852459017 1:0.030327868852459017 9:0.010655737704918032 12:0.007377049180327869 14:0.007377049180327869 11:8.19672131147541E-4 13:8.19672131147541E-4 15:8.19672131147541E-4 17:8.19672131147541E-4 18:8.19672131147541E-4 0:8.19672131147541E-4 2:8.19672131147541E-4 3:8.19672131147541E-4 4:8.19672131147541E-4 5:8.19672131147541E-4 7:8.19672131147541E-4 8:8.19672131147541E-4 10:8.19672131147541E-4
AP890803-0203 3:0.5117924528301887 12:0.14386792452830188 4:0.13443396226415094 11:0.049528301886792456 6:0.049528301886792456 0:0.02122641509433962 7:0.02122641509433962 14:0.01179245283018868 16:0.01179245283018868 2:0.01179245283018868 5:0.01179245283018868 13:0.0023584905660377358 15:0.0023584905660377358 17:0.0023584905660377358 18:0.0023584905660377358 19:0.0023584905660377358 1:0.0023584905660377358 8:0.0023584905660377358 9:0.0023584905660377358 10:0.0023584905660377358
AP890803-0270 6:0.9470443349753694 16:0.011083743842364532 9:0.011083743842364532 17:0.006157635467980296 1:0.006157635467980296 11:0.0012315270935960591 12:0.0012315270935960591 13:0.0012315270935960591 14:0.0012315270935960591 15:0.0012315270935960591 18:0.0012315270935960591 19:0.0012315270935960591 0:0.0012315270935960591 2:0.0012315270935960591 3:0.0012315270935960591 4:0.0012315270935960591 5:0.0012315270935960591 7:0.0012315270935960591 8:0.0012315270935960591 10:0.0012315270935960591
AP890804-0077 2:0.41184971098265893 17:0.14595375722543352 12:0.10549132947976879 16:0.09971098265895954 8:0.06502890173410404 4:0.059248554913294796 13:0.0476878612716763 3:0.030346820809248554 9:0.01300578034682081 0:0.0072254335260115606 11:0.001445086705202312 14:0.001445086705202312 15:0.001445086705202312 18:0.001445086705202312 19:0.001445086705202312 1:0.001445086705202312 5:0.001445086705202312 6:0.001445086705202312 7:0.001445086705202312 10:0.001445086705202312
AP890804-0141 5:0.5097864768683275 15:0.20729537366548043 16:0.11476868327402136 2:0.08274021352313167 10:0.03291814946619217 1:0.029359430604982206 17:0.004448398576512456 8:0.004448398576512456 9:0.004448398576512456 11:8.896797153024911E-4 12:8.896797153024911E-4 13:8.896797153024911E-4 14:8.896797153024911E-4 18:8.896797153024911E-4 19:8.896797153024911E-4 0:8.896797153024911E-4 3:8.896797153024911E-4 4:8.896797153024911E-4 6:8.896797153024911E-4 7:8.896797153024911E-4
AP890804-0186 6:0.7824585635359116 16:0.06975138121546962 11:0.04488950276243094 19:0.03383977900552486 0:0.028314917127071824 12:0.008977900552486187 10:0.008977900552486187 4:0.006215469613259668 1:0.003453038674033149 3:0.003453038674033149 5:0.003453038674033149 13:6.906077348066298E-4 14:6.906077348066298E-4 15:6.906077348066298E-4 17:6.906077348066298E-4 18:6.906077348066298E-4 2:6.906077348066298E-4 7:6.906077348066298E-4 8:6.906077348066298E-4 9:6.906077348066298E-4
AP890806-0011 13:0.9313524590163934 16:0.017418032786885244 19:0.01331967213114754 6:0.009221311475409836 18:0.005122950819672131 0:0.005122950819672131 5:0.005122950819672131 11:0.0010245901639344263 12:0.0010245901639344263 14:0.0010245901639344263 15:0.0010245901639344263 17:0.0010245901639344263 1:0.0010245901639344263 2:0.0010245901639344263 3:0.0010245901639344263 4:0.0010245901639344263 7:0.0010245901639344263 8:0.0010245901639344263 9:0.0010245901639344263 10:0.0010245901639344263
AP890806-0066 13:0.8362533692722371 16:0.08153638814016173 1:0.03032345013477089 6:0.027628032345013476 10:0.00876010781671159 12:0.0033692722371967657 15:0.0033692722371967657 11:6.738544474393531E-4 14:6.738544474393531E-4 17:6.738544474393531E-4 18:6.738544474393531E-4 19:6.738544474393531E-4 0:6.738544474393531E-4 2:6.738544474393531E-4 3:6.738544474393531E-4 4:6.738544474393531E-4 5:6.738544474393531E-4 7:6.738544474393531E-4 8:6.738544474393531E-4 9:6.738544474393531E-4
AP890807-0152 13:0.8026315789473685 16:0.12844611528822056 6:0.03070175438596491 11:0.008145363408521303 1:0.008145363408521303 4:0.008145363408521303 14:0.003132832080200501 3:0.003132832080200501 12:6.265664160401002E-4 15:6.265664160401002E-4 17:6.265664160401002E-4 18:6.265664160401002E-4 19:6.265664160401002E-4 0:6.265664160401002E-4 2:6.265664160401002E-4 5:6.265664160401002E-4 7:6.265664160401002E-4 8:6.265664160401002E-4 9:6.265664160401002E-4 10:6.265664160401002E-4
AP890808-0062 9:0.6940104166666666 16:0.12630208333333334 3:0.048177083333333336 14:0.037760416666666664 15:0.022135416666666668 1:0.016927083333333332 5:0.016927083333333332 17:0.01171875 18:0.01171875 11:0.0013020833333333333 12:0.0013020833333333333 13:0.0013020833333333333 19:0.0013020833333333333 0:0.0013020833333333333 2:0.0013020833333333333 4:0.0013020833333333333 6:0.0013020833333333333 7:0.0013020833333333333 8:0.0013020833333333333 10:0.0013020833333333333
AP890808-0064 11:0.41725352112676056 0:0.24119718309859156 13:0.09330985915492958 16:0.0721830985915493 19:0.051056338028169015 12:0.03697183098591549 17:0.022887323943661973 4:0.01584507042253521 10:0.01584507042253521 6:0.008802816901408451 9:0.008802816901408451 14:0.0017605633802816902 15:0.0017605633802816902 18:0.0017605633802816902 1:0.0017605633802816902 2:0.0017605633802816902 3:0.0017605633802816902 5:0.0017605633802816902 7:0.0017605633802816902 8:0.0017605633802816902
AP890808-0134 13:0.6779513888888888 16:0.1362847222222222 3:0.06684027777777778 11:0.0390625 4:0.025173611111111112 15:0.014756944444444444 17:0.011284722222222222 1:0.0078125 8:0.0078125 19:0.004340277777777778 12:8.680555555555555E-4 14:8.680555555555555E-4 18:8.680555555555555E-4 0:8.680555555555555E-4 2:8.680555555555555E-4 5:8.680555555555555E-4 6:8.680555555555555E-4 7:8.680555555555555E-4 9:8.680555555555555E-4 10:8.680555555555555E-4
AP890809-0020 8:0.6059870550161812 16:0.23381877022653721 5:0.07200647249190939 2:0.01699029126213592 6:0.01699029126213592 19:0.013754045307443365 1:0.013754045307443365 18:0.007281553398058253 3:0.007281553398058253 13:0.0040453074433656954 11:8.090614886731392E-4 12:8.090614886731392E-4 14:8.090614886731392E-4 15:8.090614886731392E-4 17:8.090614886731392E-4 0:8.090614886731392E-4 4:8.090614886731392E-4 7:8.090614886731392E-4 9:8.090614886731392E-4 10:8.090614886731392E-4
AP890809-0037 9:0.3055555555555556 16:0.19444444444444445 3:0.19444444444444445 11:0.14682539682539683 15:0.06746031746031746 17:0.01984126984126984 2:0.01984126984126984 12:0.003968253968253968 13:0.003968253968253968 14:0.003968253968253968 18:0.003968253968253968 19:0.003968253968253968 0:0.003968253968253968 1:0.003968253968253968 4:0.003968253968253968 5:0.003968253968253968 6:0.003968253968253968 7:0.003968253968253968 8:0.003968253968253968 10:0.003968253968253968
AP890809-0063 7:0.3984018264840183 2:0.22031963470319635 16:0.16095890410958905 5:0.10159817351598173 12:0.019406392694063926 1:0.019406392694063926 6:0.014840182648401826 8:0.014840182648401826 13:0.010273972602739725 18:0.010273972602739725 19:0.010273972602739725 11:0.005707762557077625 4:0.005707762557077625 14:0.001141552511415525 15:0.001141552511415525 17:0.001141552511415525 0:0.001141552511415525 3:0.001141552511415525 9:0.001141552511415525 10:0.001141552511415525
AP890809-0068 9:0.6079545454545454 16:0.12743506493506493 18:0.04301948051948052 4:0.04301948051948052 3:0.03977272727272727 5:0.03977272727272727 13:0.020292207792207792 11:0.017045454545454544 1:0.013798701298701298 7:0.013798701298701298 2:0.007305194805194805 10:0.007305194805194805 14:0.004058441558441558 15:0.004058441558441558 19:0.004058441558441558 6:0.004058441558441558 12:8.116883116883117E-4 17:8.116883116883117E-4 0:8.116883116883117E-4 8:8.116883116883117E-4
AP890810-0109 17:0.41504854368932037 16:0.2111650485436893 4:0.11407766990291263 3:0.11084142394822007 10:0.03964401294498382 11:0.023462783171521034 0:0.023462783171521034 19:0.020226537216828478 1:0.020226537216828478 6:0.007281553398058253 12:0.0040453074433656954 13:0.0040453074433656954 14:8.090614886731392E-4 15:8.090614886731392E-4 18:8.090614886731392E-4 2:8.090614886731392E-4 5:8.090614886731392E-4 7:8.090614886731392E-4 8:8.090614886731392E-4 9:8.090614886731392E-4
AP890810-0206 8:0.5545602605863192 16:0.15390879478827363 12:0.07899022801302931 17:0.06270358306188925 1:0.0496742671009772 2:0.033387622149837134 6:0.01710097719869707 14:0.013843648208469055 19:0.010586319218241042 5:0.010586319218241042 7:0.004071661237785016 10:0.004071661237785016 11:8.143322475570033E-4 13:8.143322475570033E-4 15:8.143322475570033E-4 18:8.143322475570033E-4 0:8.143322475570033E-4 3:8.143322475570033E-4 4:8.143322475570033E-4 9:8.143322475570033E-4
AP890811-0025 17:0.3953287197231834 16:0.20847750865051903 3:0.11505190311418685 4:0.10121107266435986 0:0.04238754325259515 1:0.03546712802768166 10:0.03200692041522491 15:0.02162629757785467 19:0.01124567474048443 12:0.007785467128027681 13:0.007785467128027681 5:0.004325259515570935 7:0.004325259515570935 8:0.004325259515570935 9:0.004325259515570935 11:8.650519031141869E-4 14:8.650519031141869E-4 18:8.650519031141869E-4 2:8.650519031141869E-4 6:8.650519031141869E-4
AP890811-0067 9:0.4963592233009709 16:0.2633495145631068 14:0.05461165048543689 3:0.044902912621359224 18:0.025485436893203883 17:0.02063106796116505 0:0.015776699029126214 6:0.015776699029126214 7:0.015776699029126214 15:0.010922330097087379 19:0.010922330097087379 1:0.010922330097087379 11:0.006067961165048544 12:0.0012135922330097086 13:0.0012135922330097086 2:0.0012135922330097086 4:0.0012135922330097086 5:0.0012135922330097086 8:0.0012135922330097086 10:0.0012135922330097086
AP890811-0128 11:0.5892857142857143 13:0.16071428571428573 0:0.09722222222222222 12:0.0496031746031746 9:0.03373015873015873 15:0.00992063492063492 3:0.00992063492063492 4:0.00992063492063492 6:0.00992063492063492 10:0.00992063492063492 14:0.001984126984126984 16:0.001984126984126984 17:0.001984126984126984 18:0.001984126984126984 19:0.001984126984126984 1:0.001984126984126984 2:0.001984126984126984 5:0.001984126984126984 7:0.001984126984126984 8:0.001984126984126984
AP890811-0192 8:0.5092756183745583 16:0.20715547703180212 1:0.17181978798586572 2:0.0446113074204947 6:0.018109540636042403 10:0.011042402826855124 15:0.007508833922261484 17:0.007508833922261484 4:0.007508833922261484 11:0.003975265017667844 12:0.003975265017667844 13:0.002208480565371025 5:0.002208480565371025 14:4.4169611307420494E-4 18:4.4169611307420494E-4 19:4.4169611307420494E-4 0:4.4169611307420494E-4 3:4.4169611307420494E-4 7:4.4169611307420494E-4 9:4.4169611307420494E-4
AP890812-0017 8:0.5372023809523809 3:0.22172619047619047 16:0.10863095238095238 6:0.043154761904761904 2:0.025297619047619048 13:0.019345238095238096 14:0.00744047619047619 18:0.00744047619047619 0:0.00744047619047619 7:0.00744047619047619 11:0.001488095238095238 12:0.001488095238095238 15:0.001488095238095238 17:0.001488095238095238 19:0.001488095238095238 1:0.001488095238095238 4:0.001488095238095238 5:0.001488095238095238 9:0.001488095238095238 10:0.001488095238095238
AP890812-0073 10:0.27926829268292686 13:0.22073170731707317 16:0.1329268292682927 12:0.10365853658536585 17:0.06463414634146342 9:0.054878048780487805 5:0.03536585365853658 11:0.03048780487804878 14:0.025609756097560974 19:0.020731707317073172 6:0.015853658536585366 18:0.006097560975609756 15:0.0012195121951219512 0:0.0012195121951219512 1:0.0012195121951219512 2:0.0012195121951219512 3:0.0012195121951219512 4:0.0012195121951219512 7:0.0012195121951219512 8:0.0012195121951219512
AP890814-0023 19:0.48104693140794225 4:0.22111913357400723 6:0.13447653429602888 16:0.12364620938628158 13:0.011732851985559567 14:0.008122743682310469 12:0.004512635379061372 8:0.004512635379061372 11:9.025270758122744E-4 15:9.025270758122744E-4 17:9.025270758122744E-4 18:9.025270758122744E-4 0:9.025270758122744E-4 1:9.025270758122744E-4 2:9.025270758122744E-4 3:9.025270758122744E-4 5:9.025270758122744E-4 7:9.025270758122744E-4 9:9.025270758122744E-4 10:9.025270758122744E-4
AP890814-0033 13:0.39705882352941174 1:0.2284313725490196 16:0.153921568627451 6:0.07156862745098039 11:0.04803921568627451 19:0.04411764705882353 18:0.016666666666666666 0:0.016666666666666666 12:0.012745098039215686 14:9.80392156862745E-4 15:9.80392156862745E-4 17:9.80392156862745E-4 2:9.80392156862745E-4 3:9.80392156862745E-4 4:9.80392156862745E-4 5:9.80392156862745E-4 7:9.80392156862745E-4 8:9.80392156862745E-4 9:9.80392156862745E-4 10:9.80392156862745E-4
AP890814-0065 13:0.35 1:0.24473684210526317 11:0.16052631578947368 16:0.05526315789473684 9:0.05526315789473684 6:0.034210526315789476 4:0.02368421052631579 12:0.013157894736842105 15:0.013157894736842105 0:0.013157894736842105 3:0.013157894736842105 14:0.002631578947368421 17:0.002631578947368421 18:0.002631578947368421 19:0.002631578947368421 2:0.002631578947368421 5:0.002631578947368421 7:0.002631578947368421 8:0.002631578947368421 10:0.002631578947368421
AP890814-0072 17:0.4564814814814815 16:0.18981481481481483 9:0.0712962962962963 8:0.06388888888888888 12:0.05648148148148148 4:0.041666666666666664 14:0.030555555555555555 7:0.026851851851851852 15:0.01574074074074074 2:0.01574074074074074 3:0.01574074074074074 13:0.004629629629629629 0:0.004629629629629629 11:9.25925925925926E-4 18:9.25925925925926E-4 19:9.25925925925926E-4 1:9.25925925925926E-4 5:9.25925925925926E-4 6:9.25925925925926E-4 10:9.25925925925926E-4
AP890814-0167 10:0.1919134396355353 16:0.15774487471526197 13:0.15546697038724375 19:0.12129840546697039 1:0.08485193621867881 5:0.05979498861047836 18:0.048405466970387244 4:0.03929384965831435 9:0.03929384965831435 6:0.034738041002277904 0:0.027904328018223234 14:0.01879271070615034 11:0.011958997722095672 15:0.005125284738041002 12:5.694760820045558E-4 17:5.694760820045558E-4 2:5.694760820045558E-4 3:5.694760820045558E-4 7:5.694760820045558E-4 8:5.694760820045558E-4
